"ee: rgb(201,200,202)"
"ccg: rgb(204,199,201)"
"fp: rgb(200,201,202)"
"ccb: rgb(201,199,201)"
"ccs: rgb(199,202,204)"
"cst: rgb(200,199,204)"
"int: rgb(204,204,204)"
"cpd: rgb(204,202,199)"
"py: rgb(199,201,201)"
"pyd: rgb(201,199,204)"
"lfbst: rgb(199,203,204)"
"em: rgb(199,202,202)"
"or: rgb(203,201,199)"
"ar: rgb(204,200,202)"
"eps: rgb(202,203,199)"
"epsc: rgb(200,202,203)"
"nst: rgb(204,202,203)"
"tsp: rgb(200,203,201)"
"tspd: rgb(203,200,200)"
"dtd: rgb(202,202,199)"
"tspc: rgb(200,200,204)"
"rust: rgb(200,200,203)"
"vtd: rgb(202,203,201)"
"mfbs: rgb(203,202,199)"
"mfbc: rgb(201,203,199)"
"amc: rgb(200,201,203)"
"act: rgb(201,201,201)"
"cing: rgb(202,204,199)"
"fxs: rgb(204,201,199)"
"alv: rgb(199,200,204)"
"df: rgb(203,200,204)"
"fi: rgb(203,200,203)"
"fxpo: rgb(200,200,201)"
"mct: rgb(204,200,204)"
"fx: rgb(199,200,202)"
"hc: rgb(201,201,204)"
"dhc: rgb(201,204,201)"
"vhc: rgb(200,201,201)"
"st: rgb(200,203,199)"
"stc: rgb(199,202,200)"
"mfsbshy: rgb(200,204,201)"
"mfb: rgb(203,204,203)"
"sup: rgb(204,202,201)"
"mfbsma: rgb(204,203,203)"
"pm: rgb(200,203,202)"
"mtt: rgb(199,201,204)"
"mtg: rgb(200,200,200)"
"mp: rgb(204,202,200)"
"mfbse: rgb(200,199,203)"
"sm: rgb(204,201,200)"
"fr: rgb(199,202,201)"
"hbc: rgb(200,204,199)"
"VS: rgb(170,168,170)"
"VL: rgb(168,170,170)"
"SEZ: rgb(170,168,169)"
"chpl: rgb(169,170,168)"
"V3: rgb(168,169,170)"
"AQ: rgb(169,169,168)"
"V4: rgb(170,169,167)"
"V4r: rgb(169,170,167)"
"c: rgb(167,170,169)"
